Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,IL,pa,mine,timber,conservation,tree,access,dem,slope,fric,mm_ID,mm,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc
23327,934,302347,0,1604,1604,302347,2011,2798.54,21547.51,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2011,1511,113,1229,1059,10709
25306,934,302347,0,1604,1604,302347,2012,1682.57,23230.08,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2012,1245,86,1315,847,11556
27285,934,302347,0,1604,1604,302347,2013,3780.46,27010.54,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2013,1044,223,1538,2072,13628
29264,934,302347,0,1604,1604,302347,2014,4301.94,31312.49,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2014,1114,199,1737,2205,15833
31243,934,302347,0,1604,1604,302347,2015,3586.17,34898.66,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2015,1063,188,1925,1781,17614
33222,934,302347,0,1604,1604,302347,2016,6838.52,41737.18,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2016,1128,393,2319,3207,20822
35201,934,302347,0,1604,1604,302347,2017,5312.73,47049.91,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2017,1297,320,2639,2618,23440
37180,934,302347,0,1604,1604,302347,2018,7761.31,54811.22,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2018,1006,405,3044,4207,27647
39159,934,302347,0,1604,1604,302347,2019,5283.62,60094.84,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2019,1039,280,3324,2895,30542
41138,934,302347,0,1604,1604,302347,2020,6141.4,66236.25,0.295,0.472,0.387,0.0,0.0,0.88,393.5502,558.2729,2.843,0.0402,1604 2020,1103,237,3560,3257,33799
3538,934,301915,0,1605,1605,301915,2001,304.38,304.38,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2001,1980,12,12,258,258
5517,934,301915,0,1605,1605,301915,2002,192.65,497.03,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2002,1751,9,21,128,386
7496,934,301915,0,1605,1605,301915,2003,165.55,662.58,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2003,1653,12,33,129,515
9475,934,301915,0,1605,1605,301915,2004,48.09,710.67,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2004,1813,4,37,36,551
11454,934,301915,0,1605,1605,301915,2005,96.61,807.28,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2005,1848,8,45,141,693
13433,934,301915,0,1605,1605,301915,2006,288.71,1095.99,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2006,1987,21,66,283,975
15412,934,301915,0,1605,1605,301915,2007,84.07,1180.06,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2007,1887,11,77,77,1053
17391,934,301915,0,1605,1605,301915,2008,6.44,1186.5,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2008,2170,0,77,7,1060
19370,934,301915,0,1605,1605,301915,2009,369.88,1556.38,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2009,2111,19,96,343,1402
21349,934,301915,0,1605,1605,301915,2010,153.02,1709.4,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2010,1851,8,104,147,1549
23328,934,301915,0,1605,1605,301915,2011,59.8,1769.19,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2011,1878,3,107,105,1654
25307,934,301915,0,1605,1605,301915,2012,101.08,1870.28,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2012,2067,7,115,181,1836
27286,934,301915,0,1605,1605,301915,2013,496.13,2366.41,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2013,1811,44,159,622,2458
29265,934,301915,0,1605,1605,301915,2014,1135.19,3501.6,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2014,1643,120,279,1424,3882
31244,934,301915,0,1605,1605,301915,2015,942.89,4444.49,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2015,1812,98,376,1149,5031
33223,934,301915,0,1605,1605,301915,2016,1694.55,6139.04,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2016,1536,186,562,2179,7211
35202,934,301915,0,1605,1605,301915,2017,1491.98,7631.02,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2017,1609,221,783,1751,8962
37181,934,301915,0,1605,1605,301915,2018,1905.36,9536.38,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2018,2093,208,991,2241,11204
39160,934,301915,0,1605,1605,301915,2019,1803.67,11340.05,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2019,1456,168,1158,1901,13105
41139,934,301915,0,1605,1605,301915,2020,1231.51,12571.56,0.0,0.0,0.0,0.008,1.0,0.98,254.4348,364.3737,1.1131,0.0382,1605 2020,1298,134,1292,1265,14370
3539,934,302677,0,1606,1606,302677,2001,902.15,902.15,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2001,1299,94,94,717,717
5518,934,302677,0,1606,1606,302677,2002,446.24,1348.39,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2002,1573,51,145,395,1111
7497,934,302677,0,1606,1606,302677,2003,316.0,1664.39,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2003,1530,32,177,221,1332
9476,934,302677,0,1606,1606,302677,2004,205.92,1870.31,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2004,1496,54,231,567,1899
11455,934,302677,0,1606,1606,302677,2005,466.4,2336.71,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2005,1613,41,272,399,2298
13434,934,302677,0,1606,1606,302677,2006,268.01,2604.72,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2006,1804,46,318,513,2811
15413,934,302677,0,1606,1606,302677,2007,125.9,2730.62,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2007,1612,34,352,142,2953
17392,934,302677,0,1606,1606,302677,2008,283.6,3014.22,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2008,1811,43,395,464,3417
19371,934,302677,0,1606,1606,302677,2009,387.71,3401.92,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2009,1688,46,441,411,3828
21350,934,302677,0,1606,1606,302677,2010,405.23,3807.16,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2010,1877,41,482,402,4230
23329,934,302677,0,1606,1606,302677,2011,576.66,4383.82,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2011,1187,68,549,635,4865
25308,934,302677,0,1606,1606,302677,2012,704.98,5088.8,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2012,1201,50,599,627,5493
27287,934,302677,0,1606,1606,302677,2013,392.31,5481.11,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2013,1060,56,655,572,6064
29266,934,302677,0,1606,1606,302677,2014,366.73,5847.84,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2014,1156,45,700,417,6481
31245,934,302677,0,1606,1606,302677,2015,443.99,6291.84,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2015,1079,74,774,599,7080
33224,934,302677,0,1606,1606,302677,2016,1066.06,7357.9,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2016,1091,176,950,1232,8311
35203,934,302677,0,1606,1606,302677,2017,791.42,8149.33,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2017,1135,113,1063,879,9190
37182,934,302677,0,1606,1606,302677,2018,712.93,8862.25,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2018,1253,107,1171,713,9903
39161,934,302677,0,1606,1606,302677,2019,951.83,9814.08,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2019,1095,113,1284,1011,10914
41140,934,302677,0,1606,1606,302677,2020,539.76,10353.84,0.0,0.821,0.054,0.0,0.0,0.79,635.0991,619.0,2.2798,0.0394,1606 2020,1229,76,1359,768,11682
3540,934,303506,0,1607,1607,303506,2001,1112.07,1112.07,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2001,715,47,47,823,823
5519,934,303506,0,1607,1607,303506,2002,6757.99,7870.06,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2002,1922,429,477,4590,5413
7498,934,303506,0,1607,1607,303506,2003,116.73,7986.8,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2003,898,6,482,50,5464
9477,934,303506,0,1607,1607,303506,2004,1752.84,9739.64,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2004,1093,129,611,1831,7294
11456,934,303506,0,1607,1607,303506,2005,2680.55,12420.19,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2005,1189,149,761,1917,9211
13435,934,303506,0,1607,1607,303506,2006,2442.8,14862.98,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2006,1663,126,886,1824,11036
15414,934,303506,0,1607,1607,303506,2007,161.85,15024.83,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2007,1316,8,894,111,11147
17393,934,303506,0,1607,1607,303506,2008,3078.22,18103.06,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2008,1234,228,1122,2853,14000
19372,934,303506,0,1607,1607,303506,2009,568.7,18671.75,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2009,1486,35,1157,803,14803
21351,934,303506,0,1607,1607,303506,2010,8215.53,26887.29,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2010,1475,514,1671,7208,22011
23330,934,303506,0,1607,1607,303506,2011,21.69,26908.98,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2011,1273,3,1674,24,22035
25309,934,303506,0,1607,1607,303506,2012,2244.52,29153.5,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2012,1620,145,1819,1941,23977
27288,934,303506,0,1607,1607,303506,2013,5390.12,34543.62,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2013,1303,284,2102,3349,27326
29267,934,303506,0,1607,1607,303506,2014,7896.37,42440.0,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2014,1633,468,2571,5454,32780
31246,934,303506,0,1607,1607,303506,2015,6526.33,48966.33,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2015,1273,382,2953,4749,37529
33225,934,303506,0,1607,1607,303506,2016,6874.29,55840.61,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2016,1405,413,3366,4509,42038
35204,934,303506,0,1607,1607,303506,2017,8722.56,64563.17,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2017,1434,549,3915,6578,48615
37183,934,303506,0,1607,1607,303506,2018,6582.99,71146.17,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2018,1272,426,4341,4892,53508
39162,934,303506,0,1607,1607,303506,2019,7101.37,78247.53,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2019,1151,417,4759,4671,58179
41141,934,303506,0,1607,1607,303506,2020,7188.22,85435.76,0.036,0.0,0.584,0.0,0.982,0.8,205.4024,650.5768,3.9663,0.0406,1607 2020,1043,470,5229,5257,63435
3541,934,303057,0,1608,1608,303057,2001,405.99,405.99,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2001,1376,67,67,444,444
5520,934,303057,0,1608,1608,303057,2002,405.82,811.81,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2002,2013,79,147,777,1221
7499,934,303057,0,1608,1608,303057,2003,253.27,1065.07,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2003,1441,22,168,161,1381
9478,934,303057,0,1608,1608,303057,2004,600.65,1665.72,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2004,1494,66,235,377,1758
11457,934,303057,0,1608,1608,303057,2005,775.87,2441.59,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2005,1575,82,316,614,2372
13436,934,303057,0,1608,1608,303057,2006,80.74,2522.34,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2006,1764,22,338,92,2465
15415,934,303057,0,1608,1608,303057,2007,281.21,2803.55,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2007,1681,23,361,269,2734
17394,934,303057,0,1608,1608,303057,2008,1170.67,3974.22,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2008,1518,127,488,1328,4062
19373,934,303057,0,1608,1608,303057,2009,162.58,4136.8,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2009,1535,7,496,80,4143
21352,934,303057,0,1608,1608,303057,2010,2959.7,7096.5,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2010,1264,300,795,2252,6394
23331,934,303057,0,1608,1608,303057,2011,107.03,7203.53,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2011,1508,16,811,186,6580
25310,934,303057,0,1608,1608,303057,2012,351.08,7554.61,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2012,1498,50,862,538,7118
27289,934,303057,0,1608,1608,303057,2013,466.05,8020.66,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2013,1726,73,935,748,7866
29268,934,303057,0,1608,1608,303057,2014,2076.49,10097.15,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2014,1314,241,1176,2296,10162
31247,934,303057,0,1608,1608,303057,2015,1410.3,11507.45,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2015,1582,121,1297,1198,11360
33226,934,303057,0,1608,1608,303057,2016,1439.96,12947.41,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2016,1978,135,1432,1489,12849
35205,934,303057,0,1608,1608,303057,2017,1582.03,14529.44,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2017,2057,183,1615,1811,14660
37184,934,303057,0,1608,1608,303057,2018,1368.16,15897.6,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2018,1711,116,1731,1292,15952
39163,934,303057,0,1608,1608,303057,2019,881.91,16779.5,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2019,1599,109,1840,1218,17169
41142,934,303057,0,1608,1608,303057,2020,2230.73,19010.24,0.0,0.0,0.332,0.0,0.343,0.53,238.4702,570.4773,6.1882,0.0149,1608 2020,1358,238,2077,2582,19751
3542,934,296052,0,1609,1609,296052,2001,477.26,477.26,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2001,1275,35,35,311,311
5521,934,296052,0,1609,1609,296052,2002,147.35,624.6,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2002,2353,11,46,60,371
7500,934,296052,0,1609,1609,296052,2003,662.09,1286.69,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2003,1050,54,100,1118,1489
9479,934,296052,0,1609,1609,296052,2004,38.15,1324.84,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2004,1176,1,101,20,1510
11458,934,296052,0,1609,1609,296052,2005,489.03,1813.87,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2005,1380,51,152,371,1880
13437,934,296052,0,1609,1609,296052,2006,113.51,1927.39,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2006,1674,53,205,96,1977
15416,934,296052,0,1609,1609,296052,2007,529.82,2457.21,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2007,1375,35,240,398,2375
17395,934,296052,0,1609,1609,296052,2008,192.44,2649.65,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2008,1222,19,259,224,2599
19374,934,296052,0,1609,1609,296052,2009,21.71,2671.35,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2009,1151,17,276,56,2655
21353,934,296052,0,1609,1609,296052,2010,1587.86,4259.21,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2010,1016,271,546,1783,4438
23332,934,296052,0,1609,1609,296052,2011,13.83,4273.04,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2011,1355,6,552,21,4459
25311,934,296052,0,1609,1609,296052,2012,705.15,4978.19,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2012,2134,93,646,496,4955
27290,934,296052,0,1609,1609,296052,2013,277.85,5256.04,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2013,1744,59,704,309,5263
29269,934,296052,0,1609,1609,296052,2014,325.33,5581.37,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2014,1780,50,754,350,5613
31248,934,296052,0,1609,1609,296052,2015,446.8,6028.17,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2015,1795,43,797,286,5899
33227,934,296052,0,1609,1609,296052,2016,307.31,6335.48,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2016,1786,34,831,241,6140
35206,934,296052,0,1609,1609,296052,2017,619.22,6954.7,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2017,1687,118,950,565,6705
37185,934,296052,0,1609,1609,296052,2018,966.57,7921.27,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2018,1673,127,1077,753,7458
39164,934,296052,0,1609,1609,296052,2019,686.87,8608.14,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2019,1473,92,1169,562,8020
41143,934,296052,0,1609,1609,296052,2020,431.2,9039.33,0.0,0.0,0.828,0.0,0.0,0.45,448.5627,962.7081,0.9284,0.0138,1609 2020,1263,72,1242,455,8475
3543,934,302691,0,1610,1610,302691,2001,507.33,507.33,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2001,700,75,75,1186,1186
5522,934,302691,0,1610,1610,302691,2002,39.73,547.05,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2002,1741,11,86,96,1281
7501,934,302691,0,1610,1610,302691,2003,35.54,582.59,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2003,1129,4,90,45,1326
9480,934,302691,0,1610,1610,302691,2004,314.3,896.9,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2004,1310,24,114,513,1839
11459,934,302691,0,1610,1610,302691,2005,98.5,995.4,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2005,1348,5,119,75,1915
13438,934,302691,0,1610,1610,302691,2006,411.68,1407.07,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2006,1986,36,155,737,2651
15417,934,302691,0,1610,1610,302691,2007,219.47,1626.54,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2007,1612,32,186,410,3062
17396,934,302691,0,1610,1610,302691,2008,226.24,1852.78,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2008,1572,17,203,380,3442
19375,934,302691,0,1610,1610,302691,2009,227.71,2080.49,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2009,1847,11,215,257,3699
21354,934,302691,0,1610,1610,302691,2010,775.54,2856.02,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2010,1933,41,256,1052,4750
23333,934,302691,0,1610,1610,302691,2011,194.19,3050.21,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2011,1566,29,285,281,5032
25312,934,302691,0,1610,1610,302691,2012,620.25,3670.46,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2012,1292,63,348,669,5701
27291,934,302691,0,1610,1610,302691,2013,448.68,4119.14,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2013,1027,34,382,451,6153
29270,934,302691,0,1610,1610,302691,2014,1408.51,5527.64,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2014,1183,99,481,1616,7768
31249,934,302691,0,1610,1610,302691,2015,1736.36,7264.01,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2015,1062,113,594,1908,9676
33228,934,302691,0,1610,1610,302691,2016,2064.92,9328.93,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2016,1177,174,769,2858,12534
35207,934,302691,0,1610,1610,302691,2017,2757.37,12086.3,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2017,1343,188,957,2956,15490
37186,934,302691,0,1610,1610,302691,2018,3537.24,15623.54,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2018,1002,239,1195,4386,19876
39165,934,302691,0,1610,1610,302691,2019,2133.29,17756.83,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2019,1061,121,1316,2134,22010
41144,934,302691,0,1610,1610,302691,2020,2724.96,20481.8,0.044,0.0,0.485,0.0,0.0,0.3,512.4688,572.0,2.9432,0.0138,1610 2020,1170,158,1474,2589,24598
3544,934,302028,0,1611,1611,302028,2001,623.92,623.92,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2001,1210,10,10,181,181
5523,934,302028,0,1611,1611,302028,2002,296.79,920.71,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2002,1666,12,22,100,281
7502,934,302028,0,1611,1611,302028,2003,225.23,1145.94,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2003,1499,11,33,182,463
9481,934,302028,0,1611,1611,302028,2004,239.3,1385.25,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2004,1344,14,48,187,651
11460,934,302028,0,1611,1611,302028,2005,380.75,1765.99,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2005,894,46,94,341,991
13439,934,302028,0,1611,1611,302028,2006,253.48,2019.48,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2006,1512,4,98,115,1106
15418,934,302028,0,1611,1611,302028,2007,274.3,2293.78,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2007,1372,4,102,285,1391
17397,934,302028,0,1611,1611,302028,2008,184.42,2478.19,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2008,1364,2,104,72,1463
19376,934,302028,0,1611,1611,302028,2009,569.18,3047.37,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2009,1219,6,110,249,1712
21355,934,302028,0,1611,1611,302028,2010,429.18,3476.55,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2010,1327,5,114,284,1996
23334,934,302028,0,1611,1611,302028,2011,374.81,3851.36,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2011,1327,6,121,223,2219
25313,934,302028,0,1611,1611,302028,2012,414.48,4265.85,0.0,0.0,0.512,0.0,0.0,0.44,57.2147,1707.4442,5.3788,0.003,1611 2012,1113,20,141,216,2436
