Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,pa,IL,mine,palm,river,road,urban,tree,access,dem,slope,fric,mm_ID,mm,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc
101763,1566,1753035,0,7662,7662,1724344,2010,5683.0,48832.8,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2010,3143,181,2229,2267,20023
111090,1566,1753035,0,7662,7662,1724344,2011,4005.81,52838.61,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2011,3203,186,2415,1631,21654
120417,1566,1753035,0,7662,7662,1724344,2012,6016.99,58855.59,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2012,2172,211,2627,2007,23661
129744,1566,1753035,0,7662,7662,1724344,2013,4075.01,62930.6,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2013,1606,163,2790,2863,26523
139071,1566,1753035,0,7662,7662,1724344,2014,10022.97,72953.57,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2014,1319,423,3213,3506,30030
148398,1566,1753035,0,7662,7662,1724344,2015,7425.52,80379.09,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2015,1084,263,3476,2681,32711
157725,1566,1753035,0,7662,7662,1724344,2016,22867.54,103246.63,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2016,1907,1048,4523,9552,42263
167052,1566,1753035,0,7662,7662,1724344,2017,14881.3,118127.93,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2017,2022,750,5273,6681,48944
176379,1566,1753035,0,7662,7662,1724344,2018,13825.95,131953.88,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2018,1807,911,6184,6565,55508
185706,1566,1753035,0,7662,7662,1724344,2019,13561.83,145515.71,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2019,1283,819,7003,5404,60912
195033,1566,1753035,0,7662,7662,1724344,2020,14517.29,160033.0,0.175,0.069,0.0,0.313,0.084,0.0198,0.1176,0.62,163.2389,215.3695,6.2465,0.0242,7662 2020,1847,781,7784,5798,66709
17821,1566,1753035,0,7663,7663,1724344,2001,2584.03,2584.03,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2001,1508,75,75,613,613
27148,1566,1753035,0,7663,7663,1724344,2002,1062.77,3646.79,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2002,1844,22,97,309,922
36475,1566,1753035,0,7663,7663,1724344,2003,678.14,4324.93,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2003,1798,12,110,217,1139
45802,1566,1753035,0,7663,7663,1724344,2004,1602.11,5927.04,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2004,1899,40,150,558,1697
55129,1566,1753035,0,7663,7663,1724344,2005,1081.59,7008.63,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2005,1922,42,192,423,2120
64456,1566,1753035,0,7663,7663,1724344,2006,1532.24,8540.87,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2006,2018,40,232,515,2635
73783,1566,1753035,0,7663,7663,1724344,2007,1932.25,10473.11,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2007,1791,56,288,875,3510
83110,1566,1753035,0,7663,7663,1724344,2008,973.65,11446.77,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2008,2283,36,324,456,3966
92437,1566,1753035,0,7663,7663,1724344,2009,2604.3,14051.07,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2009,1718,67,391,695,4661
101764,1566,1753035,0,7663,7663,1724344,2010,2987.18,17038.25,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2010,2266,36,427,480,5140
111091,1566,1753035,0,7663,7663,1724344,2011,1312.55,18350.8,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2011,2567,37,464,461,5601
120418,1566,1753035,0,7663,7663,1724344,2012,2237.81,20588.61,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2012,1546,58,521,710,6311
129745,1566,1753035,0,7663,7663,1724344,2013,605.17,21193.78,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2013,1526,18,540,215,6526
139072,1566,1753035,0,7663,7663,1724344,2014,892.5,22086.28,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2014,1423,25,564,274,6799
148399,1566,1753035,0,7663,7663,1724344,2015,397.9,22484.18,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2015,1256,15,579,162,6961
157726,1566,1753035,0,7663,7663,1724344,2016,648.22,23132.4,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2016,1473,23,602,298,7259
167053,1566,1753035,0,7663,7663,1724344,2017,1119.69,24252.09,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2017,1437,70,673,983,8242
176380,1566,1753035,0,7663,7663,1724344,2018,494.96,24747.05,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2018,1702,42,715,536,8778
185707,1566,1753035,0,7663,7663,1724344,2019,559.17,25306.22,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2019,1832,40,755,384,9161
195034,1566,1753035,0,7663,7663,1724344,2020,568.87,25875.09,0.16,0.0,0.0,0.0,0.0997,0.0065,0.0508,0.4,57.4464,2565.7682,11.7448,0.0022,7663 2020,1744,30,785,289,9450
17822,1566,1753035,0,7664,7664,1724344,2001,32.68,32.68,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2001,2040,2,2,19,19
27149,1566,1753035,0,7664,7664,1724344,2002,44.85,77.54,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2002,2714,17,19,67,86
36476,1566,1753035,0,7664,7664,1724344,2003,32.29,109.82,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2003,2911,0,19,35,121
45803,1566,1753035,0,7664,7664,1724344,2004,65.63,175.45,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2004,2864,50,69,87,209
55130,1566,1753035,0,7664,7664,1724344,2005,37.18,212.62,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2005,2701,17,86,44,252
64457,1566,1753035,0,7664,7664,1724344,2006,57.65,270.27,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2006,2381,6,92,66,319
73784,1566,1753035,0,7664,7664,1724344,2007,82.87,353.14,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2007,2511,15,106,47,366
83111,1566,1753035,0,7664,7664,1724344,2008,31.57,384.71,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2008,2931,0,106,14,379
92438,1566,1753035,0,7664,7664,1724344,2009,113.8,498.52,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2009,1789,37,143,90,470
101765,1566,1753035,0,7664,7664,1724344,2010,77.27,575.79,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2010,3253,31,174,71,541
111092,1566,1753035,0,7664,7664,1724344,2011,108.39,684.18,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2011,2797,9,182,36,577
120419,1566,1753035,0,7664,7664,1724344,2012,162.04,846.22,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2012,2206,16,199,58,636
129746,1566,1753035,0,7664,7664,1724344,2013,39.13,885.36,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2013,2455,2,201,21,656
139073,1566,1753035,0,7664,7664,1724344,2014,40.3,925.65,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2014,2458,4,206,29,685
148400,1566,1753035,0,7664,7664,1724344,2015,17.97,943.62,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2015,2481,10,215,39,725
157727,1566,1753035,0,7664,7664,1724344,2016,41.99,985.61,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2016,2777,8,223,74,798
167054,1566,1753035,0,7664,7664,1724344,2017,80.14,1065.75,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2017,2654,21,244,92,890
176381,1566,1753035,0,7664,7664,1724344,2018,149.37,1215.11,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2018,3558,16,260,135,1026
185708,1566,1753035,0,7664,7664,1724344,2019,429.21,1644.32,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2019,2397,10,269,64,1090
195035,1566,1753035,0,7664,7664,1724344,2020,170.05,1814.37,0.146,0.033,0.0,0.0,0.0695,0.0647,0.4706,0.1,565.5024,90.0883,0.7766,0.0124,7664 2020,2097,12,281,253,1342
17823,1566,1753035,0,7665,7665,1724344,2001,15449.13,15449.13,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2001,2567,238,238,2656,2656
27150,1566,1753035,0,7665,7665,1724344,2002,10735.96,26185.09,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2002,2880,201,439,1965,4621
36477,1566,1753035,0,7665,7665,1724344,2003,8946.88,35131.97,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2003,3129,183,622,1748,6369
45804,1566,1753035,0,7665,7665,1724344,2004,20148.85,55280.82,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2004,3149,401,1023,4563,10932
55131,1566,1753035,0,7665,7665,1724344,2005,15466.99,70747.81,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2005,3202,259,1282,3243,14176
64458,1566,1753035,0,7665,7665,1724344,2006,16787.91,87535.72,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2006,3179,393,1676,3780,17955
73785,1566,1753035,0,7665,7665,1724344,2007,19124.07,106659.78,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2007,3003,328,2004,3398,21353
83112,1566,1753035,0,7665,7665,1724344,2008,12295.5,118955.29,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2008,3886,343,2347,2859,24211
92439,1566,1753035,0,7665,7665,1724344,2009,14975.9,133931.19,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2009,2732,388,2735,3229,27440
101766,1566,1753035,0,7665,7665,1724344,2010,18221.55,152152.73,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2010,3816,318,3053,2997,30437
111093,1566,1753035,0,7665,7665,1724344,2011,8537.87,160690.6,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2011,4271,268,3321,2117,32554
120420,1566,1753035,0,7665,7665,1724344,2012,12069.18,172759.79,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2012,2807,377,3698,2942,35496
129747,1566,1753035,0,7665,7665,1724344,2013,6852.33,179612.11,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2013,2696,202,3900,1579,37075
139074,1566,1753035,0,7665,7665,1724344,2014,11536.67,191148.79,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2014,2373,412,4311,3190,40265
148401,1566,1753035,0,7665,7665,1724344,2015,8334.08,199482.86,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2015,1982,245,4557,2086,42350
157728,1566,1753035,0,7665,7665,1724344,2016,13026.79,212509.65,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2016,2596,340,4897,3656,46006
167055,1566,1753035,0,7665,7665,1724344,2017,26599.74,239109.39,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2017,2153,483,5380,6045,52050
176382,1566,1753035,0,7665,7665,1724344,2018,17980.99,257090.38,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2018,2850,387,5767,3837,55887
185709,1566,1753035,0,7665,7665,1724344,2019,14796.27,271886.65,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2019,1848,352,6120,4005,59892
195036,1566,1753035,0,7665,7665,1724344,2020,13345.81,285232.47,0.076,0.001,0.0,0.0,0.0475,0.0143,0.1243,0.68,155.5531,322.9278,4.1292,0.0189,7665 2020,2717,352,6472,3713,63605
17824,1566,1753035,0,7666,7666,1724344,2001,6746.46,6746.46,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2001,2509,133,133,1924,1924
27151,1566,1753035,0,7666,7666,1724344,2002,11872.52,18618.98,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2002,3251,136,270,2484,4408
36478,1566,1753035,0,7666,7666,1724344,2003,3410.96,22029.94,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2003,2728,59,329,907,5316
45805,1566,1753035,0,7666,7666,1724344,2004,13258.0,35287.94,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2004,2616,115,443,2419,7734
55132,1566,1753035,0,7666,7666,1724344,2005,16743.5,52031.44,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2005,2888,195,638,2899,10633
64459,1566,1753035,0,7666,7666,1724344,2006,3373.01,55404.45,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2006,3225,48,686,880,11513
73786,1566,1753035,0,7666,7666,1724344,2007,21785.71,77190.15,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2007,3192,269,955,3621,15134
83113,1566,1753035,0,7666,7666,1724344,2008,19707.46,96897.62,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2008,4622,226,1181,4052,19186
92440,1566,1753035,0,7666,7666,1724344,2009,14317.97,111215.59,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2009,2755,182,1363,2930,22115
101767,1566,1753035,0,7666,7666,1724344,2010,7841.43,119057.01,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2010,3986,132,1495,1533,23648
111094,1566,1753035,0,7666,7666,1724344,2011,11031.36,130088.38,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2011,4044,240,1735,2415,26063
120421,1566,1753035,0,7666,7666,1724344,2012,10806.01,140894.39,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2012,2594,305,2040,2699,28762
129748,1566,1753035,0,7666,7666,1724344,2013,15285.85,156180.24,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2013,2511,245,2285,3657,32419
139075,1566,1753035,0,7666,7666,1724344,2014,18029.75,174209.99,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2014,2593,234,2519,4110,36530
148402,1566,1753035,0,7666,7666,1724344,2015,11278.41,185488.4,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2015,1715,233,2752,3459,39988
157729,1566,1753035,0,7666,7666,1724344,2016,18281.58,203769.98,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2016,3303,284,3036,4123,44111
167056,1566,1753035,0,7666,7666,1724344,2017,23416.04,227186.02,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2017,3045,367,3403,4984,49095
176383,1566,1753035,0,7666,7666,1724344,2018,26828.92,254014.94,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2018,2781,489,3892,6265,55360
185710,1566,1753035,0,7666,7666,1724344,2019,12464.04,266478.99,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2019,4152,337,4229,3778,59138
195037,1566,1753035,0,7666,7666,1724344,2020,21929.77,288408.75,0.12,0.023,0.001,0.0,0.0604,0.0782,0.2963,0.76,499.1324,234.6152,1.5223,0.0375,7666 2020,2783,491,4720,5274,64412
17825,1566,1753035,0,7667,7667,1724344,2001,6046.26,6046.26,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2001,1911,72,72,1146,1146
27152,1566,1753035,0,7667,7667,1724344,2002,3541.23,9587.49,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2002,1908,57,130,942,2088
36479,1566,1753035,0,7667,7667,1724344,2003,1182.99,10770.48,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2003,1901,26,155,355,2443
45806,1566,1753035,0,7667,7667,1724344,2004,3496.88,14267.36,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2004,1749,75,231,1142,3585
55133,1566,1753035,0,7667,7667,1724344,2005,3394.15,17661.51,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2005,1926,94,325,1050,4634
64460,1566,1753035,0,7667,7667,1724344,2006,4520.79,22182.29,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2006,2330,103,428,1173,5807
73787,1566,1753035,0,7667,7667,1724344,2007,1940.26,24122.55,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2007,2117,64,492,656,6464
83114,1566,1753035,0,7667,7667,1724344,2008,2078.12,26200.67,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2008,2714,56,548,877,7340
92441,1566,1753035,0,7667,7667,1724344,2009,3314.01,29514.67,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2009,1802,64,611,1033,8374
101768,1566,1753035,0,7667,7667,1724344,2010,3733.24,33247.91,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2010,2263,55,666,848,9222
111095,1566,1753035,0,7667,7667,1724344,2011,4522.33,37770.24,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2011,2599,97,763,1535,10757
120422,1566,1753035,0,7667,7667,1724344,2012,4733.49,42503.73,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2012,1888,90,852,1253,12010
129749,1566,1753035,0,7667,7667,1724344,2013,1478.22,43981.95,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2013,1888,17,869,496,12506
139076,1566,1753035,0,7667,7667,1724344,2014,2398.83,46380.78,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2014,1849,18,887,797,13303
148403,1566,1753035,0,7667,7667,1724344,2015,948.69,47329.46,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2015,1282,24,911,444,13746
157730,1566,1753035,0,7667,7667,1724344,2016,2638.79,49968.26,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2016,1765,76,987,1187,14933
167057,1566,1753035,0,7667,7667,1724344,2017,4892.86,54861.12,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2017,1927,152,1139,2135,17068
176384,1566,1753035,0,7667,7667,1724344,2018,1975.97,56837.09,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2018,1850,54,1193,1135,18203
185711,1566,1753035,0,7667,7667,1724344,2019,2738.13,59575.23,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2019,1851,61,1254,935,19138
195038,1566,1753035,0,7667,7667,1724344,2020,1774.59,61349.82,0.181,0.015,0.0,0.01,0.0853,0.0259,0.0847,0.57,99.4731,1583.4631,15.7521,0.0254,7667 2020,1775,76,1330,808,19946
17826,1566,1753035,0,7668,7668,1724344,2001,1125.41,1125.41,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2001,1417,53,53,1017,1017
27153,1566,1753035,0,7668,7668,1724344,2002,1093.59,2219.01,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2002,1975,104,157,963,1980
36480,1566,1753035,0,7668,7668,1724344,2003,575.99,2794.99,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2003,2138,64,220,658,2638
45807,1566,1753035,0,7668,7668,1724344,2004,1621.33,4416.33,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2004,2253,107,327,1133,3771
55134,1566,1753035,0,7668,7668,1724344,2005,1598.97,6015.3,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2005,2371,103,430,1149,4921
64461,1566,1753035,0,7668,7668,1724344,2006,913.58,6928.88,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2006,2017,49,479,924,5845
73788,1566,1753035,0,7668,7668,1724344,2007,1943.76,8872.64,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2007,1641,169,648,1952,7797
83115,1566,1753035,0,7668,7668,1724344,2008,1063.23,9935.87,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2008,2257,123,771,1205,9002
92442,1566,1753035,0,7668,7668,1724344,2009,1342.18,11278.04,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2009,1804,134,905,1546,10548
101769,1566,1753035,0,7668,7668,1724344,2010,1479.71,12757.76,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2010,2555,85,990,1206,11754
111096,1566,1753035,0,7668,7668,1724344,2011,1148.64,13906.39,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2011,2851,122,1112,1076,12830
120423,1566,1753035,0,7668,7668,1724344,2012,2295.86,16202.25,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2012,1760,181,1293,1724,14555
129750,1566,1753035,0,7668,7668,1724344,2013,219.16,16421.41,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2013,1573,33,1326,349,14903
139077,1566,1753035,0,7668,7668,1724344,2014,437.19,16858.6,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2014,1271,37,1363,429,15332
148404,1566,1753035,0,7668,7668,1724344,2015,464.99,17323.59,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2015,1317,44,1407,451,15783
157731,1566,1753035,0,7668,7668,1724344,2016,1300.12,18623.71,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2016,1892,93,1500,1023,16806
167058,1566,1753035,0,7668,7668,1724344,2017,1419.84,20043.55,0.229,0.202,0.0,0.0,0.12,0.0431,0.0976,0.5,227.636,2351.7909,18.2501,0.045,7668 2017,1955,111,1611,1100,17906
