Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,soil,pa,mine,conces,mm_ID,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc,tree,access,dem,slope,fric,mm
27771,1650,193136,0,1650,469,199311.26,2011,1035.41,2485.27,2.5,0.009,0.515,0.503,469 2011,1,464,777,3619,0.25,258.5641,90.0,1.026,0.0124,2365
30262,1650,193136,0,1650,469,199311.26,2012,482.02,2967.3,2.5,0.009,0.515,0.503,469 2012,42,507,682,4301,0.25,258.5641,90.0,1.026,0.0124,1991
32753,1650,193136,0,1650,469,199311.26,2013,1362.14,4329.43,2.5,0.009,0.515,0.503,469 2013,43,550,1942,6243,0.25,258.5641,90.0,1.026,0.0124,1939
35244,1650,193136,0,1650,469,199311.26,2014,2217.12,6546.55,2.5,0.009,0.515,0.503,469 2014,144,694,2367,8610,0.25,258.5641,90.0,1.026,0.0124,2072
37735,1650,193136,0,1650,469,199311.26,2015,2518.57,9065.12,2.5,0.009,0.515,0.503,469 2015,83,776,1897,10508,0.25,258.5641,90.0,1.026,0.0124,1456
40226,1650,193136,0,1650,469,199311.26,2016,172.31,9237.43,2.5,0.009,0.515,0.503,469 2016,16,793,716,11223,0.25,258.5641,90.0,1.026,0.0124,1683
42717,1650,193136,0,1650,469,199311.26,2017,293.82,9531.25,2.5,0.009,0.515,0.503,469 2017,34,827,521,11744,0.25,258.5641,90.0,1.026,0.0124,1854
45208,1650,193136,0,1650,469,199311.26,2018,426.66,9957.91,2.5,0.009,0.515,0.503,469 2018,77,903,760,12504,0.25,258.5641,90.0,1.026,0.0124,1880
47699,1650,193136,0,1650,469,199311.26,2019,428.17,10386.08,2.5,0.009,0.515,0.503,469 2019,73,976,922,13426,0.25,258.5641,90.0,1.026,0.0124,1781
50190,1650,193136,0,1650,469,199311.26,2020,807.58,11193.66,2.5,0.009,0.515,0.503,469 2020,178,1155,1837,15263,0.25,258.5641,90.0,1.026,0.0124,1562
2862,1650,193136,0,1650,470,187056.6,2001,23.0,23.0,2.333,0.0,0.0,0.0,470 2001,4,4,29,29,0.03,65.0,7.0,0.4632,0.002,1394
5353,1650,193136,0,1650,470,187056.6,2002,9.23,32.23,2.333,0.0,0.0,0.0,470 2002,9,13,39,69,0.03,65.0,7.0,0.4632,0.002,1267
7844,1650,193136,0,1650,470,187056.6,2003,42.83,75.06,2.333,0.0,0.0,0.0,470 2003,6,19,28,96,0.03,65.0,7.0,0.4632,0.002,1154
10335,1650,193136,0,1650,470,187056.6,2004,24.75,99.8,2.333,0.0,0.0,0.0,470 2004,6,25,33,130,0.03,65.0,7.0,0.4632,0.002,1146
12826,1650,193136,0,1650,470,187056.6,2005,24.22,124.02,2.333,0.0,0.0,0.0,470 2005,9,34,47,176,0.03,65.0,7.0,0.4632,0.002,1322
15317,1650,193136,0,1650,470,187056.6,2006,34.19,158.21,2.333,0.0,0.0,0.0,470 2006,10,44,43,219,0.03,65.0,7.0,0.4632,0.002,1551
17808,1650,193136,0,1650,470,187056.6,2007,40.51,198.72,2.333,0.0,0.0,0.0,470 2007,6,51,56,275,0.03,65.0,7.0,0.4632,0.002,2018
20299,1650,193136,0,1650,470,187056.6,2008,35.74,234.46,2.333,0.0,0.0,0.0,470 2008,19,70,88,363,0.03,65.0,7.0,0.4632,0.002,1152
22790,1650,193136,0,1650,470,187056.6,2009,11.32,245.78,2.333,0.0,0.0,0.0,470 2009,2,72,30,393,0.03,65.0,7.0,0.4632,0.002,1428
25281,1650,193136,0,1650,470,187056.6,2010,33.79,279.57,2.333,0.0,0.0,0.0,470 2010,6,79,65,458,0.03,65.0,7.0,0.4632,0.002,1223
27772,1650,193136,0,1650,470,187056.6,2011,60.89,340.46,2.333,0.0,0.0,0.0,470 2011,26,105,254,712,0.03,65.0,7.0,0.4632,0.002,1595
30263,1650,193136,0,1650,470,187056.6,2012,24.72,365.18,2.333,0.0,0.0,0.0,470 2012,3,108,32,744,0.03,65.0,7.0,0.4632,0.002,1590
32754,1650,193136,0,1650,470,187056.6,2013,18.96,384.14,2.333,0.0,0.0,0.0,470 2013,2,109,20,764,0.03,65.0,7.0,0.4632,0.002,1526
35245,1650,193136,0,1650,470,187056.6,2014,0.88,385.01,2.333,0.0,0.0,0.0,470 2014,0,109,17,781,0.03,65.0,7.0,0.4632,0.002,1381
37736,1650,193136,0,1650,470,187056.6,2015,0.0,385.01,2.333,0.0,0.0,0.0,470 2015,2,111,4,785,0.03,65.0,7.0,0.4632,0.002,1205
40227,1650,193136,0,1650,470,187056.6,2016,0.0,385.01,2.333,0.0,0.0,0.0,470 2016,0,111,0,785,0.03,65.0,7.0,0.4632,0.002,1264
42718,1650,193136,0,1650,470,187056.6,2017,6.41,391.42,2.333,0.0,0.0,0.0,470 2017,2,113,34,819,0.03,65.0,7.0,0.4632,0.002,1566
45209,1650,193136,0,1650,470,187056.6,2018,0.0,391.42,2.333,0.0,0.0,0.0,470 2018,0,113,1,820,0.03,65.0,7.0,0.4632,0.002,1378
47700,1650,193136,0,1650,470,187056.6,2019,0.0,391.42,2.333,0.0,0.0,0.0,470 2019,0,113,3,823,0.03,65.0,7.0,0.4632,0.002,971
50191,1650,193136,0,1650,470,187056.6,2020,0.09,391.51,2.333,0.0,0.0,0.0,470 2020,0,113,0,823,0.03,65.0,7.0,0.4632,0.002,1280
2863,1650,193136,0,1650,471,138248.58,2001,33.5,33.5,2.0,0.622,0.499,0.141,471 2001,8,8,313,313,0.37,272.563,156.526,1.1879,0.0125,2556
5354,1650,193136,0,1650,471,138248.58,2002,48.85,82.35,2.0,0.622,0.499,0.141,471 2002,31,40,674,987,0.37,272.563,156.526,1.1879,0.0125,2552
7845,1650,193136,0,1650,471,138248.58,2003,18.45,100.8,2.0,0.622,0.499,0.141,471 2003,12,51,439,1426,0.37,272.563,156.526,1.1879,0.0125,2093
10336,1650,193136,0,1650,471,138248.58,2004,79.69,180.49,2.0,0.622,0.499,0.141,471 2004,28,79,782,2208,0.37,272.563,156.526,1.1879,0.0125,2085
12827,1650,193136,0,1650,471,138248.58,2005,48.19,228.68,2.0,0.622,0.499,0.141,471 2005,19,98,806,3014,0.37,272.563,156.526,1.1879,0.0125,2199
15318,1650,193136,0,1650,471,138248.58,2006,140.59,369.27,2.0,0.622,0.499,0.141,471 2006,32,130,1135,4149,0.37,272.563,156.526,1.1879,0.0125,2679
17809,1650,193136,0,1650,471,138248.58,2007,103.4,472.68,2.0,0.622,0.499,0.141,471 2007,40,170,1561,5709,0.37,272.563,156.526,1.1879,0.0125,2568
20300,1650,193136,0,1650,471,138248.58,2008,208.08,680.76,2.0,0.622,0.499,0.141,471 2008,40,211,1967,7676,0.37,272.563,156.526,1.1879,0.0125,1961
22791,1650,193136,0,1650,471,138248.58,2009,538.98,1219.74,2.0,0.622,0.499,0.141,471 2009,231,442,2487,10163,0.37,272.563,156.526,1.1879,0.0125,2422
25282,1650,193136,0,1650,471,138248.58,2010,508.51,1728.25,2.0,0.622,0.499,0.141,471 2010,118,560,3134,13297,0.37,272.563,156.526,1.1879,0.0125,1856
27773,1650,193136,0,1650,471,138248.58,2011,135.45,1863.7,2.0,0.622,0.499,0.141,471 2011,77,637,3793,17090,0.37,272.563,156.526,1.1879,0.0125,2712
30264,1650,193136,0,1650,471,138248.58,2012,985.29,2848.99,2.0,0.622,0.499,0.141,471 2012,96,733,5106,22196,0.37,272.563,156.526,1.1879,0.0125,2212
32755,1650,193136,0,1650,471,138248.58,2013,1568.72,4417.71,2.0,0.622,0.499,0.141,471 2013,438,1170,2289,24484,0.37,272.563,156.526,1.1879,0.0125,2200
35246,1650,193136,0,1650,471,138248.58,2014,2059.28,6477.0,2.0,0.622,0.499,0.141,471 2014,288,1458,2094,26578,0.37,272.563,156.526,1.1879,0.0125,2276
37737,1650,193136,0,1650,471,138248.58,2015,1299.39,7776.39,2.0,0.622,0.499,0.141,471 2015,257,1715,2339,28918,0.37,272.563,156.526,1.1879,0.0125,1634
40228,1650,193136,0,1650,471,138248.58,2016,941.5,8717.89,2.0,0.622,0.499,0.141,471 2016,247,1962,2888,31805,0.37,272.563,156.526,1.1879,0.0125,2103
42719,1650,193136,0,1650,471,138248.58,2017,1707.41,10425.31,2.0,0.622,0.499,0.141,471 2017,280,2242,2796,34601,0.37,272.563,156.526,1.1879,0.0125,2169
45210,1650,193136,0,1650,471,138248.58,2018,1409.14,11834.45,2.0,0.622,0.499,0.141,471 2018,270,2512,2570,37171,0.37,272.563,156.526,1.1879,0.0125,2158
47701,1650,193136,0,1650,471,138248.58,2019,1389.67,13224.12,2.0,0.622,0.499,0.141,471 2019,217,2729,1343,38515,0.37,272.563,156.526,1.1879,0.0125,1799
50192,1650,193136,0,1650,471,138248.58,2020,1309.27,14533.39,2.0,0.622,0.499,0.141,471 2020,168,2897,1020,39535,0.37,272.563,156.526,1.1879,0.0125,2031
2864,1650,193136,0,1650,472,198875.82,2001,85.54,85.54,2.2,0.029,0.0,0.362,472 2001,12,12,126,126,0.45,137.5419,73.486,1.3644,0.002,1567
5355,1650,193136,0,1650,472,198875.82,2002,178.54,264.08,2.2,0.029,0.0,0.362,472 2002,5,17,71,197,0.45,137.5419,73.486,1.3644,0.002,1500
7846,1650,193136,0,1650,472,198875.82,2003,86.42,350.49,2.2,0.029,0.0,0.362,472 2003,5,22,64,260,0.45,137.5419,73.486,1.3644,0.002,1499
10337,1650,193136,0,1650,472,198875.82,2004,441.4,791.89,2.2,0.029,0.0,0.362,472 2004,26,48,145,405,0.45,137.5419,73.486,1.3644,0.002,1349
12828,1650,193136,0,1650,472,198875.82,2005,471.58,1263.47,2.2,0.029,0.0,0.362,472 2005,38,86,371,776,0.45,137.5419,73.486,1.3644,0.002,1467
15319,1650,193136,0,1650,472,198875.82,2006,262.42,1525.9,2.2,0.029,0.0,0.362,472 2006,21,107,123,898,0.45,137.5419,73.486,1.3644,0.002,1710
17810,1650,193136,0,1650,472,198875.82,2007,147.52,1673.42,2.2,0.029,0.0,0.362,472 2007,2,109,28,927,0.45,137.5419,73.486,1.3644,0.002,2121
20301,1650,193136,0,1650,472,198875.82,2008,232.09,1905.51,2.2,0.029,0.0,0.362,472 2008,26,135,137,1063,0.45,137.5419,73.486,1.3644,0.002,1482
22792,1650,193136,0,1650,472,198875.82,2009,621.97,2527.48,2.2,0.029,0.0,0.362,472 2009,35,170,302,1365,0.45,137.5419,73.486,1.3644,0.002,1587
25283,1650,193136,0,1650,472,198875.82,2010,1316.76,3844.24,2.2,0.029,0.0,0.362,472 2010,72,242,735,2101,0.45,137.5419,73.486,1.3644,0.002,1568
27774,1650,193136,0,1650,472,198875.82,2011,2594.01,6438.26,2.2,0.029,0.0,0.362,472 2011,47,289,860,2961,0.45,137.5419,73.486,1.3644,0.002,1900
30265,1650,193136,0,1650,472,198875.82,2012,3737.25,10175.51,2.2,0.029,0.0,0.362,472 2012,174,463,1940,4901,0.45,137.5419,73.486,1.3644,0.002,1674
32756,1650,193136,0,1650,472,198875.82,2013,5194.79,15370.3,2.2,0.029,0.0,0.362,472 2013,311,773,1753,6654,0.45,137.5419,73.486,1.3644,0.002,1805
35247,1650,193136,0,1650,472,198875.82,2014,4663.03,20033.33,2.2,0.029,0.0,0.362,472 2014,199,972,2302,8955,0.45,137.5419,73.486,1.3644,0.002,1616
37738,1650,193136,0,1650,472,198875.82,2015,2721.71,22755.04,2.2,0.029,0.0,0.362,472 2015,231,1203,1472,10427,0.45,137.5419,73.486,1.3644,0.002,1430
40229,1650,193136,0,1650,472,198875.82,2016,3799.42,26554.46,2.2,0.029,0.0,0.362,472 2016,135,1338,2537,12964,0.45,137.5419,73.486,1.3644,0.002,1550
42720,1650,193136,0,1650,472,198875.82,2017,684.79,27239.25,2.2,0.029,0.0,0.362,472 2017,83,1420,983,13948,0.45,137.5419,73.486,1.3644,0.002,1598
45211,1650,193136,0,1650,472,198875.82,2018,424.29,27663.54,2.2,0.029,0.0,0.362,472 2018,21,1442,1060,15008,0.45,137.5419,73.486,1.3644,0.002,1496
47702,1650,193136,0,1650,472,198875.82,2019,2036.29,29699.83,2.2,0.029,0.0,0.362,472 2019,96,1538,2347,17354,0.45,137.5419,73.486,1.3644,0.002,1411
50193,1650,193136,0,1650,472,198875.82,2020,2507.4,32207.23,2.2,0.029,0.0,0.362,472 2020,121,1659,2541,19896,0.45,137.5419,73.486,1.3644,0.002,1654
2865,1650,193136,0,1650,473,131717.83,2001,259.05,259.05,3.0,0.492,0.0,0.0,473 2001,13,13,168,168,0.77,237.2997,8.3662,0.3545,0.037,1160
5356,1650,193136,0,1650,473,131717.83,2002,105.2,364.25,3.0,0.492,0.0,0.0,473 2002,2,15,135,302,0.77,237.2997,8.3662,0.3545,0.037,1101
7847,1650,193136,0,1650,473,131717.83,2003,922.69,1286.94,3.0,0.492,0.0,0.0,473 2003,91,106,381,683,0.77,237.2997,8.3662,0.3545,0.037,1054
10338,1650,193136,0,1650,473,131717.83,2004,495.29,1782.23,3.0,0.492,0.0,0.0,473 2004,50,157,540,1223,0.77,237.2997,8.3662,0.3545,0.037,941
12829,1650,193136,0,1650,473,131717.83,2005,63.17,1845.4,3.0,0.492,0.0,0.0,473 2005,9,165,78,1301,0.77,237.2997,8.3662,0.3545,0.037,1107
15320,1650,193136,0,1650,473,131717.83,2006,373.15,2218.55,3.0,0.492,0.0,0.0,473 2006,53,219,597,1899,0.77,237.2997,8.3662,0.3545,0.037,1278
17811,1650,193136,0,1650,473,131717.83,2007,203.62,2422.17,3.0,0.492,0.0,0.0,473 2007,41,259,311,2210,0.77,237.2997,8.3662,0.3545,0.037,1440
20302,1650,193136,0,1650,473,131717.83,2008,62.26,2484.43,3.0,0.492,0.0,0.0,473 2008,6,265,259,2469,0.77,237.2997,8.3662,0.3545,0.037,1189
22793,1650,193136,0,1650,473,131717.83,2009,1293.2,3777.63,3.0,0.492,0.0,0.0,473 2009,73,338,2145,4614,0.77,237.2997,8.3662,0.3545,0.037,1189
25284,1650,193136,0,1650,473,131717.83,2010,316.88,4094.52,3.0,0.492,0.0,0.0,473 2010,24,362,2150,6764,0.77,237.2997,8.3662,0.3545,0.037,1091
27775,1650,193136,0,1650,473,131717.83,2011,99.1,4193.61,3.0,0.492,0.0,0.0,473 2011,10,372,84,6848,0.77,237.2997,8.3662,0.3545,0.037,1404
30266,1650,193136,0,1650,473,131717.83,2012,754.27,4947.88,3.0,0.492,0.0,0.0,473 2012,125,497,491,7339,0.77,237.2997,8.3662,0.3545,0.037,1268
32757,1650,193136,0,1650,473,131717.83,2013,29.67,4977.55,3.0,0.492,0.0,0.0,473 2013,25,522,55,7394,0.77,237.2997,8.3662,0.3545,0.037,1343
35248,1650,193136,0,1650,473,131717.83,2014,9.77,4987.32,3.0,0.492,0.0,0.0,473 2014,23,545,220,7614,0.77,237.2997,8.3662,0.3545,0.037,1157
37739,1650,193136,0,1650,473,131717.83,2015,15.17,5002.49,3.0,0.492,0.0,0.0,473 2015,6,551,77,7691,0.77,237.2997,8.3662,0.3545,0.037,1005
40230,1650,193136,0,1650,473,131717.83,2016,34.59,5037.08,3.0,0.492,0.0,0.0,473 2016,2,553,161,7851,0.77,237.2997,8.3662,0.3545,0.037,1155
42721,1650,193136,0,1650,473,131717.83,2017,140.12,5177.21,3.0,0.492,0.0,0.0,473 2017,7,560,197,8048,0.77,237.2997,8.3662,0.3545,0.037,1117
45212,1650,193136,0,1650,473,131717.83,2018,2.44,5179.65,3.0,0.492,0.0,0.0,473 2018,0,560,65,8113,0.77,237.2997,8.3662,0.3545,0.037,1078
47703,1650,193136,0,1650,473,131717.83,2019,5.75,5185.4,3.0,0.492,0.0,0.0,473 2019,0,560,233,8346,0.77,237.2997,8.3662,0.3545,0.037,983
50194,1650,193136,0,1650,473,131717.83,2020,1.66,5187.06,3.0,0.492,0.0,0.0,473 2020,0,560,115,8461,0.77,237.2997,8.3662,0.3545,0.037,1182
2866,1650,193136,0,1650,474,200043.47,2001,316.61,316.61,1.833,0.461,0.049,0.179,474 2001,19,19,234,234,0.35,182.5723,80.4873,1.1227,0.0124,1768
5357,1650,193136,0,1650,474,200043.47,2002,449.4,766.01,1.833,0.461,0.049,0.179,474 2002,56,75,551,785,0.35,182.5723,80.4873,1.1227,0.0124,1625
7848,1650,193136,0,1650,474,200043.47,2003,885.14,1651.15,1.833,0.461,0.049,0.179,474 2003,59,134,830,1615,0.35,182.5723,80.4873,1.1227,0.0124,1584
10339,1650,193136,0,1650,474,200043.47,2004,503.28,2154.43,1.833,0.461,0.049,0.179,474 2004,52,186,627,2242,0.35,182.5723,80.4873,1.1227,0.0124,1488
12830,1650,193136,0,1650,474,200043.47,2005,270.53,2424.96,1.833,0.461,0.049,0.179,474 2005,34,220,314,2556,0.35,182.5723,80.4873,1.1227,0.0124,1483
15321,1650,193136,0,1650,474,200043.47,2006,539.23,2964.19,1.833,0.461,0.049,0.179,474 2006,34,254,451,3007,0.35,182.5723,80.4873,1.1227,0.0124,1838
17812,1650,193136,0,1650,474,200043.47,2007,707.62,3671.81,1.833,0.461,0.049,0.179,474 2007,67,321,641,3648,0.35,182.5723,80.4873,1.1227,0.0124,1893
20303,1650,193136,0,1650,474,200043.47,2008,349.12,4020.93,1.833,0.461,0.049,0.179,474 2008,19,340,289,3937,0.35,182.5723,80.4873,1.1227,0.0124,1557
22794,1650,193136,0,1650,474,200043.47,2009,539.77,4560.69,1.833,0.461,0.049,0.179,474 2009,38,378,470,4406,0.35,182.5723,80.4873,1.1227,0.0124,1679
25285,1650,193136,0,1650,474,200043.47,2010,1103.48,5664.17,1.833,0.461,0.049,0.179,474 2010,93,471,919,5325,0.35,182.5723,80.4873,1.1227,0.0124,1408
27776,1650,193136,0,1650,474,200043.47,2011,667.97,6332.14,1.833,0.461,0.049,0.179,474 2011,104,576,541,5866,0.35,182.5723,80.4873,1.1227,0.0124,1984
30267,1650,193136,0,1650,474,200043.47,2012,898.0,7230.14,1.833,0.461,0.049,0.179,474 2012,59,634,673,6538,0.35,182.5723,80.4873,1.1227,0.0124,1608
32758,1650,193136,0,1650,474,200043.47,2013,2327.34,9557.48,1.833,0.461,0.049,0.179,474 2013,164,798,2093,8632,0.35,182.5723,80.4873,1.1227,0.0124,1681
35249,1650,193136,0,1650,474,200043.47,2014,2105.64,11663.12,1.833,0.461,0.049,0.179,474 2014,225,1023,2598,11230,0.35,182.5723,80.4873,1.1227,0.0124,1633
37740,1650,193136,0,1650,474,200043.47,2015,1670.76,13333.88,1.833,0.461,0.049,0.179,474 2015,167,1190,2203,13432,0.35,182.5723,80.4873,1.1227,0.0124,1303
40231,1650,193136,0,1650,474,200043.47,2016,1782.23,15116.1,1.833,0.461,0.049,0.179,474 2016,234,1424,3983,17416,0.35,182.5723,80.4873,1.1227,0.0124,1480
42722,1650,193136,0,1650,474,200043.47,2017,698.38,15814.48,1.833,0.461,0.049,0.179,474 2017,89,1513,1274,18690,0.35,182.5723,80.4873,1.1227,0.0124,1453
45213,1650,193136,0,1650,474,200043.47,2018,1361.45,17175.94,1.833,0.461,0.049,0.179,474 2018,121,1634,2287,20977,0.35,182.5723,80.4873,1.1227,0.0124,1508
47704,1650,193136,0,1650,474,200043.47,2019,2640.54,19816.48,1.833,0.461,0.049,0.179,474 2019,223,1857,2661,23637,0.35,182.5723,80.4873,1.1227,0.0124,1522
50195,1650,193136,0,1650,474,200043.47,2020,3149.85,22966.33,1.833,0.461,0.049,0.179,474 2020,206,2063,3120,26758,0.35,182.5723,80.4873,1.1227,0.0124,1516
2867,1650,193136,0,1650,475,198965.31,2001,230.68,230.68,2.188,0.028,0.038,0.154,475 2001,3,3,252,252,0.37,137.0,41.0454,0.9729,0.002,2011
5358,1650,193136,0,1650,475,198965.31,2002,1576.76,1807.44,2.188,0.028,0.038,0.154,475 2002,176,180,2484,2736,0.37,137.0,41.0454,0.9729,0.002,1809
7849,1650,193136,0,1650,475,198965.31,2003,769.9,2577.34,2.188,0.028,0.038,0.154,475 2003,12,192,1180,3917,0.37,137.0,41.0454,0.9729,0.002,1742
10340,1650,193136,0,1650,475,198965.31,2004,953.64,3530.97,2.188,0.028,0.038,0.154,475 2004,32,224,1769,5685,0.37,137.0,41.0454,0.9729,0.002,1701
12831,1650,193136,0,1650,475,198965.31,2005,1176.05,4707.03,2.188,0.028,0.038,0.154,475 2005,36,260,872,6557,0.37,137.0,41.0454,0.9729,0.002,1644
15322,1650,193136,0,1650,475,198965.31,2006,2047.4,6754.43,2.188,0.028,0.038,0.154,475 2006,95,354,1193,7750,0.37,137.0,41.0454,0.9729,0.002,2069
17813,1650,193136,0,1650,475,198965.31,2007,2066.1,8820.53,2.188,0.028,0.038,0.154,475 2007,97,451,707,8457,0.37,137.0,41.0454,0.9729,0.002,2352
20304,1650,193136,0,1650,475,198965.31,2008,6553.65,15374.18,2.188,0.028,0.038,0.154,475 2008,177,629,2778,11235,0.37,137.0,41.0454,0.9729,0.002,1640
22795,1650,193136,0,1650,475,198965.31,2009,2822.53,18196.71,2.188,0.028,0.038,0.154,475 2009,144,772,2932,14167,0.37,137.0,41.0454,0.9729,0.002,1957
25286,1650,193136,0,1650,475,198965.31,2010,7039.23,25235.94,2.188,0.028,0.038,0.154,475 2010,229,1001,3205,17372,0.37,137.0,41.0454,0.9729,0.002,1519
27777,1650,193136,0,1650,475,198965.31,2011,11429.61,36665.54,2.188,0.028,0.038,0.154,475 2011,900,1901,8642,26014,0.37,137.0,41.0454,0.9729,0.002,2219
30268,1650,193136,0,1650,475,198965.31,2012,4904.96,41570.51,2.188,0.028,0.038,0.154,475 2012,1142,3042,8783,34797,0.37,137.0,41.0454,0.9729,0.002,1930
32759,1650,193136,0,1650,475,198965.31,2013,7017.82,48588.33,2.188,0.028,0.038,0.154,475 2013,1142,4185,9832,44629,0.37,137.0,41.0454,0.9729,0.002,1878
35250,1650,193136,0,1650,475,198965.31,2014,3117.19,51705.51,2.188,0.028,0.038,0.154,475 2014,401,4586,4404,49033,0.37,137.0,41.0454,0.9729,0.002,1926
37741,1650,193136,0,1650,475,198965.31,2015,2731.98,54437.49,2.188,0.028,0.038,0.154,475 2015,429,5015,4648,53681,0.37,137.0,41.0454,0.9729,0.002,1377
40232,1650,193136,0,1650,475,198965.31,2016,3724.88,58162.36,2.188,0.028,0.038,0.154,475 2016,660,5675,7340,61021,0.37,137.0,41.0454,0.9729,0.002,1538
42723,1650,193136,0,1650,475,198965.31,2017,2947.62,61109.98,2.188,0.028,0.038,0.154,475 2017,326,6001,4425,65446,0.37,137.0,41.0454,0.9729,0.002,1762
45214,1650,193136,0,1650,475,198965.31,2018,2110.78,63220.76,2.188,0.028,0.038,0.154,475 2018,272,6273,3230,68677,0.37,137.0,41.0454,0.9729,0.002,1779
47705,1650,193136,0,1650,475,198965.31,2019,1874.67,65095.43,2.188,0.028,0.038,0.154,475 2019,281,6554,4719,73396,0.37,137.0,41.0454,0.9729,0.002,1533
50196,1650,193136,0,1650,475,198965.31,2020,1506.67,66602.1,2.188,0.028,0.038,0.154,475 2020,188,6742,3655,77051,0.37,137.0,41.0454,0.9729,0.002,1524
2868,1650,193136,0,1650,476,198844.74,2001,498.42,498.42,1.889,0.0,0.0,0.071,476 2001,101,101,861,861,0.33,100.0,23.0201,0.7813,0.002,2006
5359,1650,193136,0,1650,476,198844.74,2002,943.29,1441.72,1.889,0.0,0.0,0.071,476 2002,157,258,2399,3260,0.33,100.0,23.0201,0.7813,0.002,1799
7850,1650,193136,0,1650,476,198844.74,2003,1665.04,3106.76,1.889,0.0,0.0,0.071,476 2003,216,474,2535,5795,0.33,100.0,23.0201,0.7813,0.002,1731
10341,1650,193136,0,1650,476,198844.74,2004,3648.54,6755.3,1.889,0.0,0.0,0.071,476 2004,286,760,2872,8667,0.33,100.0,23.0201,0.7813,0.002,1709
12832,1650,193136,0,1650,476,198844.74,2005,2395.29,9150.59,1.889,0.0,0.0,0.071,476 2005,164,925,2063,10729,0.33,100.0,23.0201,0.7813,0.002,1673
15323,1650,193136,0,1650,476,198844.74,2006,2956.08,12106.66,1.889,0.0,0.0,0.071,476 2006,245,1170,3447,14176,0.33,100.0,23.0201,0.7813,0.002,2093
17814,1650,193136,0,1650,476,198844.74,2007,1276.31,13382.98,1.889,0.0,0.0,0.071,476 2007,114,1284,2009,16185,0.33,100.0,23.0201,0.7813,0.002,2438
20305,1650,193136,0,1650,476,198844.74,2008,3236.0,16618.97,1.889,0.0,0.0,0.071,476 2008,653,1936,7753,23938,0.33,100.0,23.0201,0.7813,0.002,1680
22796,1650,193136,0,1650,476,198844.74,2009,1956.43,18575.4,1.889,0.0,0.0,0.071,476 2009,299,2235,3407,27345,0.33,100.0,23.0201,0.7813,0.002,1958
25287,1650,193136,0,1650,476,198844.74,2010,3058.9,21634.3,1.889,0.0,0.0,0.071,476 2010,451,2686,8513,35858,0.33,100.0,23.0201,0.7813,0.002,1560
27778,1650,193136,0,1650,476,198844.74,2011,3341.97,24976.27,1.889,0.0,0.0,0.071,476 2011,756,3442,14016,49874,0.33,100.0,23.0201,0.7813,0.002,2234
30269,1650,193136,0,1650,476,198844.74,2012,2712.22,27688.49,1.889,0.0,0.0,0.071,476 2012,592,4034,7384,57258,0.33,100.0,23.0201,0.7813,0.002,1956
32760,1650,193136,0,1650,476,198844.74,2013,3194.7,30883.2,1.889,0.0,0.0,0.071,476 2013,635,4669,7375,64633,0.33,100.0,23.0201,0.7813,0.002,1918
35251,1650,193136,0,1650,476,198844.74,2014,2211.17,33094.37,1.889,0.0,0.0,0.071,476 2014,209,4878,3135,67767,0.33,100.0,23.0201,0.7813,0.002,1926
37742,1650,193136,0,1650,476,198844.74,2015,2415.4,35509.77,1.889,0.0,0.0,0.071,476 2015,238,5116,2318,70085,0.33,100.0,23.0201,0.7813,0.002,1457
40233,1650,193136,0,1650,476,198844.74,2016,4118.06,39627.83,1.889,0.0,0.0,0.071,476 2016,298,5415,3536,73621,0.33,100.0,23.0201,0.7813,0.002,1587
42724,1650,193136,0,1650,476,198844.74,2017,2912.2,42540.04,1.889,0.0,0.0,0.071,476 2017,234,5649,2528,76149,0.33,100.0,23.0201,0.7813,0.002,1824
45215,1650,193136,0,1650,476,198844.74,2018,1200.5,43740.53,1.889,0.0,0.0,0.071,476 2018,128,5777,1450,77599,0.33,100.0,23.0201,0.7813,0.002,1802
47706,1650,193136,0,1650,476,198844.74,2019,1641.11,45381.65,1.889,0.0,0.0,0.071,476 2019,106,5883,1201,78800,0.33,100.0,23.0201,0.7813,0.002,1459
50197,1650,193136,0,1650,476,198844.74,2020,1263.62,46645.27,1.889,0.0,0.0,0.071,476 2020,201,6084,1190,79990,0.33,100.0,23.0201,0.7813,0.002,1597
2869,1650,193136,0,1650,477,198621.52,2001,205.97,205.97,2.25,0.491,0.04,0.502,477 2001,14,14,99,99,0.45,121.4147,147.2621,1.6135,0.002,1511
5360,1650,193136,0,1650,477,198621.52,2002,1622.6,1828.57,2.25,0.491,0.04,0.502,477 2002,56,70,647,745,0.45,121.4147,147.2621,1.6135,0.002,1395
